2.3414629,-1.3215057,-0.7952739,-1.4393963,-1.0215571,0.64312327,-1.4226637,0.987626,-0.8258099,-2.3216195,-0.274185,-2.3354752,0.48658684,-0.04886517,-0.58929825,0.19711891,-0.34939095,-0.54061395,-0.2870395,1.4411988,0.35273084,-0.19795264,-0.22470546,-0.511057,-1.7888167,-0.65583897,-0.6655325,1.3566831,1.5720062,-0.65220743,0.73485535,-1.6937319,-0.2983989,0.4727586,0.5576431,-0.73780763,-0.5850682,-2.0393252,-0.03420651,-1.0435418,-2.7492414,-1.6403731,-0.9131874,-0.7571006,0.52831316,0.91336113,-0.104884684,-1.615007,-0.24881981,0.49945036,1.2276727,-0.79736596,1.6917586,0.1999752,-1.2517859,-0.7225996,-1.1111069,-1.14723,-1.1255789,-2.1051366,0.006667454,0.32095176,0.67650694,0.13814592,0.486203,-1.2259754,-0.25304085,0.1756746,-0.20573902,-1.2555087,-0.68873155,1.124733,-0.72029823,-0.70190954,-2.5912256,-0.67488307,0.47784168,0.9025872,-1.2799848,0.20562266,-0.7339843,-1.499921,-2.4777415,0.70908606,1.1905774,-0.2870332,0.36838385,-0.28441998,0.20790464,-1.0122774,-0.48796842,0.2594817,-0.9852171,0.1648987,-1.639868,-0.4995502,1.9338387,0.12112996,-0.5703675,-0.64139086
1.5860422,-1.1010109,2.1136425,0.4909376,0.18304871,-1.382224,0.3978459,-0.4725427,1.1804019,-0.3469429,-0.6984738,-0.123486176,0.40613398,-1.2841533,1.4493517,-0.37240776,-1.3272947,1.2338946,-1.8713336,-0.45858702,-1.0774753,0.20827635,0.28086537,-1.4221499,-0.45691463,1.7676642,-1.1615849,-0.045769878,-1.1926085,-0.6226912,-0.23617958,-1.2521157,-2.5611691,0.04239957,-0.86396563,-1.4002948,-0.47295117,-0.13659783,-1.006095,-1.4762334,-0.56496686,0.46993724,-1.2865316,-1.64308,-0.5423288,0.0646105,0.093580455,-0.36127985,1.0009623,-0.16874368,-1.6023238,-1.4688556,-1.1329331,-1.1844715,-0.77605903,-0.47237802,-1.0493628,2.0590515,-0.72673535,-0.73915535,0.42098886,0.12017769,0.2485402,-0.14302666,-0.6125733,-0.22758989,-0.5487365,-0.29436335,-1.2006296,0.09583763,-0.32095605,0.16486077,0.28267524,-0.46810675,1.2254547,-0.27512577,-0.07309167,-0.2005888,-1.0663675,0.09675925,-0.89392364,-1.1029837,-2.6913445,-2.0749247,1.3594162,-0.8380831,-1.3634312,-0.8623228,-0.11060002,-1.0341995,-1.1963786,-0.6469654,-0.80157125,1.1164902,-1.7778473,0.7762113,0.55894345,0.22386278,-0.041429166,1.3409017
1.7377546,-0.32794684,0.81076,0.34798333,-0.24962395,-0.46394017,-0.49051607,0.019601945,-1.6568072,-1.1089215,-0.015888467,0.43600383,-0.6654459,-0.3268067,-1.3846439,0.73324156,-1.230971,1.5010691,0.3528373,-0.9948238,-0.41854462,-1.1239439,-0.70731366,-1.1975299,-0.7674611,-0.7311474,-1.6628306,1.1667098,-0.47690427,0.35799778,0.50620633,-0.5143014,0.06998334,-0.077710986,-1.8040575,-0.93555427,0.18348129,0.7042424,0.62749994,-0.12649463,-1.1624378,0.9733903,-1.666312,-1.2427251,1.0656683,0.886752,-1.2341235,0.9450974,2.4742098,-1.7133054,1.6751194,-0.18476081,-0.9891161,0.31991318,-0.5617669,-0.83586097,-0.6744295,1.1033996,-2.2292118,0.68831074,0.22272648,-1.0784266,-2.333147,-1.2397867,-0.4301375,-0.6167437,0.29157922,-0.22288848,-1.4777734,0.51251054,1.2636707,-0.91367835,1.0124451,-2.2540672,0.28885704,0.45282614,-0.39382803,-0.56623673,-1.1353167,-0.57815856,0.2807861,1.2683768,-2.3388562,-0.9669678,-0.42722505,0.47611603,-0.1776341,-1.7045614,-1.8358395,0.6453971,-0.97013575,-2.5237334,-2.166195,1.3863622,0.14766708,-0.41884428,-0.7873171,-0.6112684,0.7187509,0.4135771
0.8316219,-1.3727976,-1.4064499,0.5434344,-0.6051247,0.084256835,1.1154717,-0.99187696,-2.4878561,-0.12287625,-0.49461767,-0.99770784,0.3948843,-0.32230574,0.19982599,0.516928,-0.47486413,1.6277808,-0.21181464,-0.58713347,-2.0556371,-1.5723302,-1.9090993,-1.9396906,1.9766921,-0.41374445,-0.46786055,-0.6762454,-0.004790578,0.6626517,-1.2102976,-0.90545535,-1.1951281,0.67355126,-1.0794365,0.48187098,-0.9599064,-0.6777559,-2.657439,-0.10957155,-0.9586226,0.061539143,-0.79794323,1.3601563,1.9533345,-0.31540737,-2.4229946,-0.5193077,0.46940148,-1.3147513,-1.2621571,-0.22797395,0.2276553,-0.55441993,-0.70056117,-0.02654086,-0.12806684,0.45054904,-1.5237608,1.6485462,-0.3885091,0.20139574,-0.019811964,-0.8021205,1.5666785,0.4641191,0.4729123,-0.25436932,-2.3913672,-1.2576245,-1.9192559,-1.3863574,-1.2858577,0.29882172,0.6940306,-1.6246088,0.6087819,-0.37242666,0.078605935,-0.19153756,0.1756177,-0.99402124,0.04584507,0.03050962,-0.533371,-1.2106384,-1.59578,0.30188164,-0.48266193,0.35094464,-1.1670152,-0.46829545,-1.003079,-0.13094832,0.3091405,0.89173704,-0.91154313,-0.039959554,-0.9152414,-2.3294768
1.166586,-1.4671837,-0.26328465,3.0516474,0.8748337,-1.4936541,-0.70465964,-0.100254826,-0.19499223,0.25336042,0.24872772,1.1507038,-1.2541884,-0.36320785,-0.31828478,-0.47037512,-2.5926695,-0.5306088,0.6911473,-1.3601773,0.7903495,-1.4177729,-1.4106922,-0.087291285,-1.6455905,0.81504947,-0.982336,-0.86467093,-0.031644415,-1.8738018,-0.31197947,-1.3018826,-0.12714306,-1.5784736,-2.9652188,-0.9148902,-1.870773,-0.99017596,1.670415,-1.0295349,-0.5036734,1.0866938,-0.6128045,0.84018713,-0.19975285,-0.305273,-1.013964,0.4848892,-1.3197592,0.17966627,1.6795434,0.2360338,-0.6725019,0.52438766,-0.39008188,0.4830769,1.0317497,-1.360301,2.1363022,0.35257503,0.11262942,-0.5243325,0.07705414,-1.9962339,0.45235655,-0.5994781,-0.31730598,0.6242519,-1.0420989,-0.85063076,1.8198074,0.81916577,-1.1108682,-0.26148593,0.044153817,-1.9559069,0.28963524,-2.2235532,-1.1830266,0.96854705,-1.1587422,0.8725185,-0.32268557,0.7431778,-0.3151051,0.56781554,-0.61937106,-1.180315,0.734466,-0.48244777,-0.12322121,-0.15505116,0.32170042,0.082731485,0.26467177,-1.3697474,-1.5416523,-0.5914774,-1.5242884,0.08064969
1.2569486,-2.4602668,0.29480878,-0.9333022,1.165534,-0.0027856305,-1.1737821,0.43926588,0.20581333,-0.5112739,0.54914284,0.24959944,0.23369792,-1.582835,-0.2271336,0.09832223,-0.11663288,-0.15372372,-0.011920024,1.5704854,-0.27178895,-1.855924,-0.57548046,-2.0333452,-1.5208912,-0.35597318,-0.15273114,-1.7316166,-0.7661053,-1.1966285,-0.58181685,-1.2654032,-0.90219563,-0.18289493,0.46336356,-1.3634919,-0.68090606,0.78327376,-0.03280538,-1.025899,1.0170678,-1.3378493,-0.8468744,0.9492183,-0.21641695,-0.15491924,-1.1219676,0.33016026,-1.7879262,0.0375157,0.27739877,0.6448898,-0.9002514,0.029206946,0.14956006,0.08171775,-0.3439747,-1.129121,-0.12046872,-0.79367775,0.52602786,-0.9595695,-0.7017147,-0.0106247775,-1.4368973,-1.6858574,-0.06674978,1.3581942,-1.7148542,-1.8588467,-0.6255678,0.3678347,0.68116343,0.45408458,3.2020662,-1.2679145,-0.16308247,-1.1254623,-0.2580123,-2.2906678,0.0564667,-0.17338471,-2.3024542,1.1174326,-0.729387,-0.86998093,0.47546354,0.32022804,0.66431254,0.57805663,0.6124173,-0.14507398,1.2859826,-1.2991859,-1.291556,-0.8850858,-0.5149339,-1.684663,-0.17201985,-0.19041124
-1.014604,0.9042014,-0.6892084,0.656257,-0.92227864,-0.6366189,0.15783499,0.86355805,-0.29662338,-1.4687893,0.67741764,-2.4659128,0.015135717,0.06379978,-1.651045,-1.7106248,-0.84758097,1.1370028,-0.6653173,-1.6646231,-0.13334718,0.69627273,-0.32284668,-0.6445042,0.68242073,-1.7395589,-1.6408945,0.17961973,-1.163077,-0.5679492,-0.16532713,-1.3705715,-0.7157218,-1.3468014,-0.5725007,-0.79812974,-1.2007561,-0.042192027,-1.0155478,-0.6746178,-1.7691889,0.819489,1.5935037,-1.9036136,-1.392915,-0.24402869,0.18321867,-0.40227813,0.04122016,-0.6423762,-1.4982878,-0.70434165,-0.14237338,-1.2313108,1.604018,-1.0500646,0.58266574,0.4071977,-1.1039755,-0.5888602,-1.2391533,-0.14747897,-1.2318654,0.5650761,-1.5411276,-2.1892095,0.25079304,0.26421556,-0.11447711,-0.9250582,-0.9432671,-0.6306887,2.6254797,-1.3291786,-0.2954936,0.040969145,-0.47012419,-0.24088669,0.19559641,-0.139272,0.11440418,0.014558515,-0.06824782,-0.2987619,-0.34950474,-1.816106,-0.58209217,-0.78665876,-0.9066283,1.02762,-2.425311,1.0820045,0.98664105,-1.132146,-0.9567554,0.98122156,0.488465,-0.27301943,-0.2137507,-1.7504059
0.6086721,-0.35943037,0.85630333,0.23250611,-3.247403,0.7106078,-0.79857713,-1.4461812,-0.34930965,0.41564688,0.24371892,-0.14956446,0.12589996,-1.0337409,-1.3712528,-1.1237245,-0.51686645,0.14630848,-0.73517466,0.8588084,-0.16230983,0.085921556,0.012165861,0.7129183,-0.07194576,-0.49418616,-0.14961481,-0.47420067,-1.3061422,1.6641909,-1.2128956,-0.31028536,-1.1986974,0.16805653,-0.47173497,0.16676879,1.147516,-0.83301,0.6023383,1.8512594,0.44073266,-0.95598954,0.12697108,0.04210089,0.17578048,0.40758047,-0.973684,-0.4369378,0.59739083,0.3222364,-0.88189274,1.0613447,-1.6462277,-0.64958704,-0.8356948,0.6501122,-0.32148287,-0.08003676,1.5557908,-0.34600934,0.40195778,1.1681992,-0.33372524,2.3449001,1.2429452,0.29849672,0.40050337,1.0471948,0.419587,1.033958,0.9809697,-1.6018134,0.60444945,0.1968144,-0.0033423344,0.27619508,-0.67452544,-2.1797328,-0.5903825,0.9308648,2.199145,0.32845104,2.288676,0.815004,-0.49600774,1.7257097,-0.58422285,-1.1739647,0.23382275,-0.71339184,0.03610791,-0.949464,-0.5786342,-1.9179299,1.0035825,1.614844,0.47986522,0.2502034,0.7438226,-0.281281
1.5586834,-0.12998986,-0.6824449,0.30599385,-1.779146,-0.6891802,0.7944406,-0.38305947,-1.3497422,-0.5272623,-0.13687049,-0.60977244,-2.4278853,-0.591419,0.9892239,0.38432723,-0.50884455,-0.56634074,1.0489221,0.24347928,-1.3185173,-0.20042554,-0.90444714,1.0835891,-0.28671238,-2.2014775,0.9227419,-0.51864296,0.06582499,-1.7750093,0.47686338,0.030402683,0.47927344,-1.0058948,0.813908,0.5026475,0.47911584,1.4578593,0.9103136,-0.2890998,-0.5089973,0.23206271,0.3361429,-0.21408296,-0.8713263,-1.0441365,-0.31412756,-0.18253379,-2.1967726,-0.1392036,-1.3036145,-1.5822176,0.18695253,-1.7887412,0.9050513,1.4435416,1.5911938,-1.0201727,-0.22624306,-1.7687373,-0.59907585,-0.49520716,0.5612439,-2.3631616,-0.07188294,0.4780308,-2.143205,-1.2502178,0.4490857,-0.15722224,-0.9119231,0.8127588,-0.44304723,-1.2204161,0.050961353,-0.76499707,0.3291339,1.6100254,-0.077615544,-0.8993826,-0.09743644,-0.23674364,-0.50934535,1.1368524,0.6840567,-1.249868,-1.0028427,0.6213614,-2.678096,0.967455,-0.56868297,-0.053238273,1.4540993,-1.3475423,-0.49187806,0.66739607,-2.5857592,-0.50152284,-0.5343047,0.6540828
1.7593099,-2.1277425,-3.3089817,-0.8955119,0.44794583,-0.26953897,0.12906891,-0.23967215,-3.0405533,0.38862807,-1.8536639,-1.7549143,-1.9403945,1.0369768,-1.2189444,-1.4234849,-0.18910018,1.6600337,-0.53840864,-0.38860413,0.3825744,-1.8768241,-1.4975653,-1.1968855,0.97939634,0.4474819,-0.27604175,1.2772886,-0.071741894,-1.107681,-1.1860832,0.9603592,0.44399184,0.3887767,-0.056969985,-1.214439,-0.14485155,0.2221358,-1.8807677,1.2529975,-1.32585,0.04376988,-0.14319707,-0.046549626,-0.12003334,-0.9604424,-0.27248368,-0.35561305,1.1052815,-0.69058657,-2.1394844,1.2585776,-2.0583024,0.28932896,0.51242626,0.8708878,0.16035534,-0.7273395,0.5264353,-0.9709311,0.99106514,-1.1619914,-0.7543493,-1.6272316,-1.3929029,0.7749891,0.3276044,0.24834569,-1.2275318,-0.42202264,-1.5362684,-0.537242,-1.8067006,-0.40669593,-0.10969368,0.14966191,-1.1793708,0.24875517,0.40767553,0.24681573,0.31747654,0.21747488,-1.2982454,-0.16745399,0.3728256,-0.8128904,-1.9023602,-0.53045434,-0.95249605,0.6008207,-0.19784683,0.19329953,-1.5668379,-0.22187138,-0.5526503,-0.7954731,-0.45400745,-1.1322911,-1.1966819,0.038804717
